,numero_empleado,desvinculado,genero,edad,año_nacimiento,estado_civil,nivel_estudios,campo_estudios,frecuencia_viaje,distancia_domicilio,teletrabajo,tipo_jornada,formaciones_ultimo_año,trabajos_anteriores,años_en_activo,antigüedad_empresa,años_ultimo_ascenso,años_mismo_responsable,departamento,categoria,puesto,horas_extras,evaluacion_desempeño,tarifa_hora,tarifa_diaria,tarifa_mensual,ingreso_mensual,%_incremento_salarial,acceso_acciones_empresa,nivel_compromiso,nivel_satisfaccion_global,nivel_satisfaccion_trabajo,nivel_satisfaccion_relaciones,nivel_satisfaccion_conciliacion
859,347,No,female,42,1981,single,2,ns/nc,non travel,27,yes,full time,1,3,11,3,0,2,research & development,2,research scientist,Yes,3,82.0,916.0,23016.0,4859.0,13,0,4,4,1,3,3
860,349,No,male,29,1994,divorced,2,Marketing,non travel,30,no,full time,2,2,11,3,0,2,sin asignar,2,sales executive,No,3,45.0,1247.0,10732.0,6931.0,14,1,3,4,4,4,3
861,350,No,female,25,1998,married,3,ns/nc,travel rarely,1,no,full time,3,0,5,4,1,2,sin asignar,2,manufacturing director,No,3,62.0,685.0,7505.0,4859.0,12,2,3,1,3,4,3
862,362,No,male,32,1991,ns/nc,1,ns/nc,non travel,3,no,part time,5,4,9,6,0,4,sin asignar,2,laboratory technician,No,3,84.0,128.0,19737.0,2176.0,13,0,2,4,1,4,3
863,0,No,male,28,1995,married,3,ns/nc,travel rarely,14,yes,full time,3,1,11,5,0,4,sin asignar,1,research scientist,No,4,94.0,1158.0,2613.0,4859.0,23,1,3,4,4,4,3
864,379,No,male,21,2002,single,2,ns/nc,travel rarely,4,no,part time,4,1,11,3,1,0,sin asignar,1,research scientist,No,3,100.0,996.0,10531.0,3230.0,17,0,2,4,3,1,4
865,380,No,female,37,1986,divorced,4,Medical,non travel,1,no,full time,2,2,11,5,0,2,sin asignar,3,research director,Yes,3,80.0,728.0,11677.0,4859.0,18,2,3,1,4,1,3
866,393,No,male,38,1985,ns/nc,4,Life Sciences,travel rarely,37,no,part time,2,9,11,2,1,2,sin asignar,2,healthcare representative,No,3,82.0,688.0,18899.0,4859.0,14,1,3,4,4,2,3
867,394,Yes,male,26,1997,divorced,4,Medical,travel rarely,25,no,part time,2,2,11,3,0,2,sin asignar,1,laboratory technician,Yes,3,45.0,1449.0,14180.0,4859.0,13,1,3,1,2,4,3
868,396,No,female,49,1974,single,4,Life Sciences,non travel,16,yes,full time,4,9,11,3,1,2,sin asignar,5,research director,Yes,3,0.0,636.0,25594.0,18665.0,11,0,3,3,1,4,3
869,0,No,female,31,1992,divorced,3,ns/nc,travel frequently,8,yes,full time,5,1,2,2,2,2,sales,1,sales representative,No,3,84.0,444.0,3909.0,2789.0,11,1,3,4,2,3,2
870,403,No,male,37,1986,married,3,Medical,travel frequently,14,no,part time,3,1,11,4,1,2,sin asignar,1,research scientist,No,3,53.0,889.0,11411.0,4859.0,12,3,3,2,4,3,2
871,423,No,male,31,1992,married,4,ns/nc,travel rarely,17,yes,full time,4,0,11,5,0,3,research & development,1,research scientist,No,3,86.0,691.0,10077.0,4859.0,12,1,3,1,4,3,3
872,424,No,male,31,1992,ns/nc,3,Human Resources,travel rarely,3,no,full time,1,3,11,2,1,0,sin asignar,2,human resources,No,3,62.0,106.0,17822.0,6410.0,12,0,2,1,1,4,3
873,0,No,male,31,1992,ns/nc,4,ns/nc,non travel,3,yes,full time,2,0,3,2,2,2,research & development,1,research scientist,No,3,32.0,0.0,7747.0,4859.0,18,1,3,3,4,2,1
874,433,Yes,male,52,1971,ns/nc,4,Medical,non travel,27,no,part time,3,2,11,8,7,7,sin asignar,2,research scientist,No,3,85.0,723.0,17747.0,4941.0,15,0,2,1,2,1,2
875,440,Yes,male,28,1995,married,4,Medical,non travel,3,yes,full time,4,5,11,3,2,2,sin asignar,1,research scientist,Yes,3,84.0,1157.0,24737.0,4859.0,13,0,1,1,4,4,2
876,447,No,male,47,1976,married,5,ns/nc,travel rarely,8,no,part time,2,4,21,3,1,1,sin asignar,5,research director,No,3,42.0,1482.0,16375.0,4859.0,11,1,3,4,3,2,3
877,455,No,male,29,1994,ns/nc,5,Other,non travel,14,yes,part time,2,0,4,3,2,2,sin asignar,1,laboratory technician,No,3,30.0,738.0,7621.0,3983.0,17,0,2,2,4,3,3
878,460,No,male,37,1986,ns/nc,2,Medical,non travel,8,yes,full time,2,7,8,6,0,4,sin asignar,2,manufacturing director,No,3,61.0,1192.0,23177.0,6347.0,16,2,3,4,4,3,2
879,465,No,male,23,2000,ns/nc,1,ns/nc,non travel,41,no,full time,2,1,11,4,0,2,sin asignar,1,research scientist,No,3,83.0,1309.0,16092.0,2904.0,12,2,3,3,4,3,2
880,470,No,male,42,1981,divorced,1,ns/nc,travel rarely,3,no,full time,5,0,4,3,1,0,human resources,1,human resources,Yes,3,52.0,544.0,24017.0,2696.0,11,1,3,3,3,3,3
881,475,No,female,30,1993,ns/nc,2,ns/nc,non travel,40,no,full time,2,7,4,2,2,2,sales,2,sales executive,No,3,85.0,641.0,6069.0,4859.0,12,1,3,4,3,2,4
882,478,Yes,female,21,2002,single,1,ns/nc,non travel,49,yes,full time,3,1,3,3,1,2,sin asignar,1,sales representative,No,3,99.0,756.0,9150.0,2174.0,11,0,2,1,2,3,3
883,482,No,male,57,1966,ns/nc,4,Medical,travel rarely,1,yes,full time,2,2,11,3,1,2,sin asignar,2,healthcare representative,No,3,88.0,593.0,2967.0,6755.0,11,0,3,4,3,3,3
884,0,No,male,21,2002,single,2,ns/nc,non travel,14,yes,full time,3,1,3,3,2,2,sin asignar,1,sales representative,No,4,39.0,895.0,2851.0,4859.0,24,0,3,1,4,3,2
885,0,No,male,31,1992,ns/nc,4,Life Sciences,travel rarely,14,yes,full time,5,0,3,2,2,2,sin asignar,1,research scientist,No,3,42.0,408.0,7551.0,2657.0,16,0,2,3,2,4,3
886,495,No,male,29,1994,ns/nc,3,ns/nc,non travel,27,no,full time,4,9,6,3,1,2,research & development,1,research scientist,No,3,54.0,1283.0,18168.0,4859.0,16,0,3,1,4,4,3
887,0,No,male,27,1996,ns/nc,2,ns/nc,travel rarely,1,yes,part time,2,1,5,5,0,4,sin asignar,1,laboratory technician,No,3,82.0,1469.0,17881.0,4859.0,11,1,3,4,2,2,3
888,0,No,male,49,1974,single,3,Other,travel rarely,11,yes,full time,2,8,11,5,0,0,sin asignar,3,healthcare representative,No,4,31.0,1261.0,12066.0,10965.0,24,0,2,2,3,3,3
889,501,No,female,36,1987,married,3,ns/nc,travel rarely,3,yes,full time,3,4,11,2,2,2,sin asignar,1,research scientist,No,3,96.0,329.0,11868.0,2543.0,13,1,3,4,3,2,3
890,502,Yes,male,34,1989,ns/nc,3,Marketing,non travel,30,yes,full time,3,8,11,5,0,4,sin asignar,2,sales executive,Yes,3,67.0,1362.0,4652.0,5304.0,13,0,4,1,4,2,2
891,507,No,female,24,1999,divorced,4,Marketing,non travel,16,yes,full time,2,1,11,5,0,3,sin asignar,2,sales executive,Yes,3,77.0,1371.0,5915.0,4859.0,12,1,3,4,3,4,4
892,517,No,female,42,1981,ns/nc,4,ns/nc,non travel,1,yes,part time,5,3,8,5,1,2,sin asignar,1,laboratory technician,No,3,0.0,201.0,20490.0,4859.0,16,1,3,2,1,2,3
893,522,No,male,54,1969,married,2,Medical,non travel,8,no,part time,4,4,24,4,1,2,sin asignar,5,research director,No,3,86.0,821.0,8509.0,19406.0,11,1,3,1,1,3,2
894,523,No,female,34,1989,married,4,ns/nc,non travel,6,yes,full time,3,9,11,3,1,2,sin asignar,2,sales executive,No,3,72.0,1381.0,12740.0,6538.0,15,1,3,3,3,1,3
895,525,No,male,43,1980,ns/nc,3,ns/nc,non travel,33,yes,part time,1,7,11,3,1,2,sin asignar,1,laboratory technician,No,4,61.0,313.0,15238.0,2258.0,20,1,3,4,4,1,3
896,526,No,female,43,1980,ns/nc,4,Other,travel rarely,12,yes,full time,3,4,11,5,0,2,sin asignar,2,healthcare representative,Yes,3,74.0,1473.0,2227.0,4859.0,14,0,3,3,3,4,3
897,530,No,male,31,1992,married,2,ns/nc,travel rarely,1,no,part time,3,1,4,4,3,2,sin asignar,1,laboratory technician,No,3,98.0,329.0,16193.0,2218.0,12,1,2,4,1,3,3
898,0,Yes,male,25,1998,married,3,Medical,travel rarely,4,yes,part time,5,5,6,2,0,2,sin asignar,1,laboratory technician,No,3,91.0,688.0,9396.0,4859.0,13,1,3,1,1,3,3
899,544,No,male,45,1978,married,2,Life Sciences,non travel,16,yes,full time,3,3,8,2,0,2,sin asignar,1,research scientist,No,3,69.0,192.0,9655.0,2654.0,21,2,3,1,4,4,2
900,0,No,female,52,1971,married,2,Life Sciences,travel rarely,6,no,full time,2,2,31,5,1,4,sin asignar,4,manager,No,3,0.0,1490.0,10310.0,4859.0,13,0,3,4,4,4,1
901,555,Yes,female,34,1989,ns/nc,2,ns/nc,travel frequently,9,yes,full time,3,0,3,2,1,0,sin asignar,1,sales representative,No,3,33.0,296.0,12253.0,4859.0,16,1,1,4,3,4,2
902,0,No,female,26,1997,divorced,3,Life Sciences,travel rarely,37,yes,full time,3,1,11,3,0,2,sin asignar,1,research scientist,No,4,90.0,1349.0,3032.0,4859.0,22,2,3,1,4,2,1
903,564,No,male,29,1994,ns/nc,4,ns/nc,non travel,4,yes,full time,2,1,11,10,0,7,sin asignar,3,research director,No,3,93.0,986.0,21526.0,11935.0,18,0,2,2,3,3,3
904,0,Yes,female,29,1994,married,5,Technical Degree,non travel,40,no,full time,2,5,6,2,1,1,sin asignar,1,research scientist,No,3,71.0,408.0,18300.0,2546.0,16,0,2,3,2,2,4
905,0,No,male,46,1977,married,3,Life Sciences,non travel,3,no,part time,2,6,11,3,0,1,sin asignar,4,research director,No,3,51.0,1009.0,2288.0,17861.0,13,0,3,1,3,3,1
906,580,No,female,46,1977,ns/nc,3,Marketing,non travel,16,no,part time,3,2,15,3,1,2,sin asignar,3,sales executive,No,3,94.0,1125.0,11563.0,4859.0,19,1,2,3,4,3,3
907,585,No,male,30,1993,single,1,Marketing,travel rarely,11,yes,part time,3,0,11,3,1,2,sales,1,sales representative,No,3,57.0,413.0,18398.0,4859.0,14,0,3,4,2,1,3
908,0,Yes,female,34,1989,divorced,3,ns/nc,travel frequently,37,no,full time,2,9,11,3,0,2,human resources,3,human resources,Yes,3,43.0,988.0,11533.0,4859.0,15,3,3,2,1,3,3
909,591,No,male,42,1981,married,2,Other,non travel,8,yes,full time,4,4,11,2,2,0,sin asignar,1,laboratory technician,No,3,97.0,1474.0,9260.0,4859.0,17,1,3,2,3,4,3
910,593,Yes,male,22,2001,single,1,Technical Degree,non travel,40,yes,full time,3,5,4,2,1,2,research & development,1,laboratory technician,No,3,99.0,1368.0,9129.0,3894.0,16,0,2,3,3,3,3
911,611,No,male,29,1994,divorced,3,Technical Degree,travel rarely,30,yes,full time,2,4,8,3,1,2,sin asignar,2,manufacturing director,No,3,34.0,232.0,22645.0,4262.0,12,2,3,4,4,2,4
912,624,No,female,46,1977,married,1,Medical,travel frequently,28,yes,full time,3,5,11,2,1,2,research & development,3,healthcare representative,No,3,86.0,1034.0,8984.0,10527.0,11,0,3,1,3,4,2
913,631,Yes,male,32,1991,ns/nc,4,Other,non travel,17,yes,part time,2,8,11,4,1,2,sales,2,sales executive,No,3,0.0,1474.0,23914.0,4859.0,12,0,4,4,3,4,3
914,632,No,male,24,1999,ns/nc,3,Medical,non travel,38,no,full time,3,0,3,2,2,1,sin asignar,1,sales representative,No,3,38.0,0.0,5530.0,2400.0,13,2,3,4,4,3,3
915,652,No,male,35,1988,single,2,ns/nc,travel rarely,40,no,full time,3,4,11,3,0,2,sin asignar,2,laboratory technician,No,3,54.0,538.0,14004.0,3681.0,14,0,2,1,4,4,3
916,659,No,female,42,1981,married,4,Life Sciences,non travel,3,yes,full time,4,1,10,10,2,2,sin asignar,2,healthcare representative,No,3,81.0,622.0,5718.0,4859.0,13,2,3,3,4,2,3
917,664,No,female,48,1975,married,4,ns/nc,travel rarely,1,yes,full time,3,7,21,3,0,2,sin asignar,4,manager,No,3,40.0,1236.0,17997.0,4859.0,11,1,2,4,1,1,1
918,665,No,female,44,1979,ns/nc,4,ns/nc,travel rarely,1,yes,full time,1,4,10,2,0,2,sin asignar,2,human resources,No,3,50.0,1112.0,26894.0,4859.0,11,0,2,1,3,2,4
919,666,No,female,34,1989,ns/nc,3,ns/nc,non travel,22,yes,full time,3,1,8,8,0,6,sales,1,sales representative,Yes,3,31.0,204.0,2912.0,4859.0,18,2,3,3,3,4,3
920,0,No,male,21,2002,ns/nc,1,Technical Degree,non travel,35,yes,full time,2,1,11,3,1,2,sin asignar,1,sales representative,No,3,49.0,1343.0,24444.0,3447.0,11,0,3,3,3,3,3
921,671,No,male,44,1979,ns/nc,4,ns/nc,travel rarely,4,yes,full time,2,4,26,2,0,1,sin asignar,5,manager,No,3,35.0,1315.0,9358.0,19513.0,12,1,3,4,4,1,4
922,675,No,male,22,2001,married,1,Medical,travel rarely,9,yes,part time,3,0,11,2,2,2,sin asignar,1,research scientist,No,4,69.0,0.0,12145.0,4859.0,20,0,3,1,3,4,3
923,686,No,female,26,1997,ns/nc,3,ns/nc,travel rarely,9,no,full time,2,1,11,3,0,2,sin asignar,1,laboratory technician,Yes,3,71.0,991.0,17759.0,2659.0,13,1,3,3,4,3,3
924,699,No,male,36,1987,ns/nc,2,Medical,non travel,14,yes,full time,2,2,13,3,0,2,sin asignar,2,manufacturing director,Yes,3,48.0,913.0,13934.0,8847.0,11,1,2,2,2,3,3
925,0,No,male,27,1996,single,4,Medical,non travel,4,yes,full time,0,0,5,4,1,1,sin asignar,1,research scientist,No,3,54.0,1115.0,15174.0,2045.0,13,0,2,1,4,4,3
926,705,No,male,23,2000,ns/nc,3,ns/nc,travel rarely,6,no,full time,3,2,5,3,0,2,sin asignar,1,research scientist,No,3,58.0,885.0,8544.0,4859.0,16,1,4,1,1,1,4
927,707,No,male,25,1998,ns/nc,3,Life Sciences,non travel,12,no,full time,4,0,4,3,1,2,sin asignar,2,sales executive,No,4,57.0,810.0,15678.0,4851.0,22,1,4,4,2,3,3
928,712,No,male,48,1975,married,1,ns/nc,non travel,22,yes,full time,3,3,11,2,2,2,sin asignar,2,sales executive,No,3,56.0,817.0,18597.0,8120.0,12,0,4,1,2,4,3
929,0,Yes,female,24,1999,single,2,Life Sciences,travel rarely,4,yes,full time,3,9,11,2,2,0,sin asignar,2,sales executive,No,3,65.0,693.0,24785.0,4577.0,14,0,3,1,3,1,3
930,732,No,male,60,1963,single,4,ns/nc,travel rarely,25,no,part time,1,8,10,2,2,2,sin asignar,2,sales executive,No,3,84.0,1179.0,11924.0,5405.0,14,0,3,1,1,4,3
931,738,No,male,50,1973,married,4,Marketing,non travel,12,yes,full time,2,7,4,2,2,2,sin asignar,1,sales representative,No,3,54.0,316.0,9983.0,4859.0,15,1,3,4,2,4,3
932,744,No,male,44,1979,single,3,ns/nc,non travel,38,no,full time,5,2,9,5,1,4,sin asignar,1,laboratory technician,No,3,49.0,381.0,2104.0,3708.0,14,0,1,1,3,3,3
933,746,No,female,47,1976,divorced,3,ns/nc,travel frequently,4,yes,full time,2,9,28,22,11,13,sin asignar,4,sales executive,Yes,3,49.0,217.0,10225.0,13770.0,12,2,3,4,3,4,2
934,752,Yes,male,42,1981,divorced,3,ns/nc,non travel,30,yes,full time,2,6,11,2,2,2,sin asignar,1,research scientist,No,3,57.0,933.0,20366.0,4859.0,12,0,4,3,3,4,3
935,754,No,male,43,1980,married,3,Life Sciences,travel frequently,24,yes,full time,5,3,7,2,2,2,sin asignar,2,sales executive,No,3,47.0,775.0,23683.0,4859.0,18,1,2,4,4,3,3
936,0,No,female,40,1983,single,1,ns/nc,non travel,3,no,full time,2,0,5,4,2,3,sin asignar,1,research scientist,No,4,86.0,804.0,22929.0,4859.0,20,0,2,4,4,4,2
937,0,No,male,29,1994,ns/nc,3,ns/nc,non travel,16,no,part time,2,1,11,2,2,2,sales,1,sales representative,No,3,83.0,1090.0,17967.0,2297.0,14,2,3,4,2,4,3
938,769,No,male,53,1970,single,3,ns/nc,non travel,9,no,full time,4,2,19,2,2,2,sin asignar,2,laboratory technician,No,3,86.0,346.0,10919.0,2450.0,17,0,3,4,4,4,3
939,0,No,male,23,2000,single,1,Medical,travel rarely,19,no,part time,3,1,11,2,0,2,research & development,1,research scientist,No,3,79.0,310.0,19630.0,4859.0,18,0,4,1,3,4,3
940,0,Yes,male,55,1968,ns/nc,3,Medical,non travel,3,no,full time,2,5,24,5,1,4,sin asignar,5,manager,Yes,3,78.0,725.0,21199.0,4859.0,13,1,3,4,1,4,3
941,792,No,female,26,1997,ns/nc,2,Life Sciences,travel frequently,1,yes,part time,2,3,11,2,2,0,sin asignar,1,laboratory technician,No,3,71.0,575.0,5288.0,4859.0,14,1,1,1,4,1,3
942,797,No,female,34,1989,single,4,ns/nc,travel rarely,1,no,part time,2,2,11,4,1,3,sin asignar,1,research scientist,No,3,72.0,182.0,13551.0,4859.0,16,0,4,2,4,3,3
943,800,No,male,27,1996,married,1,Marketing,non travel,12,yes,full time,3,0,5,4,1,1,sin asignar,2,sales executive,No,3,84.0,829.0,24008.0,4342.0,19,1,3,3,4,2,3
944,0,No,female,35,1988,ns/nc,4,ns/nc,travel rarely,12,yes,full time,1,1,3,3,0,2,sin asignar,1,sales representative,No,3,72.0,384.0,20317.0,2572.0,16,1,3,1,4,2,2
945,806,No,male,30,1993,married,3,ns/nc,travel rarely,28,yes,full time,2,3,7,2,0,2,sin asignar,1,laboratory technician,No,3,38.0,921.0,24375.0,4859.0,21,2,1,4,3,3,3
946,0,No,female,34,1989,ns/nc,2,ns/nc,non travel,12,yes,full time,1,5,11,3,1,2,sin asignar,2,sales executive,No,3,93.0,1111.0,13305.0,6500.0,17,1,3,3,1,2,3
947,813,No,female,52,1971,ns/nc,4,Life Sciences,travel rarely,40,yes,part time,3,8,9,5,1,4,research & development,2,laboratory technician,No,4,82.0,1325.0,21821.0,3149.0,20,1,3,2,3,2,3
948,819,Yes,female,33,1990,single,3,Marketing,travel rarely,25,no,full time,3,5,11,3,0,2,sin asignar,2,sales executive,No,3,69.0,118.0,26507.0,5324.0,15,0,3,1,1,3,3
949,0,No,female,35,1988,single,4,ns/nc,travel rarely,32,no,full time,0,3,7,2,2,2,research & development,1,research scientist,No,3,40.0,1258.0,13301.0,4859.0,13,0,4,2,3,3,3
950,0,Yes,male,28,1995,single,4,ns/nc,non travel,3,yes,full time,3,6,5,2,2,1,sin asignar,1,research scientist,No,3,0.0,890.0,16374.0,4382.0,17,0,3,3,3,4,2
951,0,No,male,36,1987,married,3,Human Resources,travel rarely,20,yes,full time,2,4,11,5,0,4,sin asignar,1,human resources,No,3,36.0,1041.0,25527.0,4859.0,13,1,3,3,2,2,3
952,838,No,female,34,1989,single,4,ns/nc,travel frequently,25,yes,part time,3,1,6,5,1,3,research & development,1,research scientist,No,3,100.0,702.0,8306.0,2553.0,16,0,2,3,4,3,3
953,847,No,male,34,1989,ns/nc,2,ns/nc,non travel,4,no,full time,1,0,4,3,0,2,sin asignar,1,human resources,No,3,0.0,829.0,2243.0,4859.0,19,1,3,3,4,3,1
954,852,No,male,44,1979,single,3,ns/nc,travel rarely,6,yes,part time,2,9,10,5,2,3,sin asignar,2,healthcare representative,No,3,50.0,625.0,5197.0,5933.0,12,0,3,4,2,4,2
955,859,No,male,32,1991,divorced,4,Life Sciences,non travel,20,yes,part time,3,2,8,5,0,3,sin asignar,2,sales executive,No,3,73.0,0.0,9250.0,4403.0,11,1,3,2,4,3,2
956,0,No,female,53,1970,married,2,ns/nc,non travel,11,no,full time,3,7,35,5,0,4,sin asignar,3,sales executive,Yes,3,78.0,661.0,20715.0,10934.0,18,1,2,1,4,4,3
957,872,No,male,22,2001,ns/nc,2,Life Sciences,non travel,1,no,full time,2,6,4,2,2,2,sin asignar,2,manufacturing director,No,4,0.0,0.0,19146.0,4859.0,22,2,2,4,4,1,1
958,874,No,male,44,1979,ns/nc,4,Life Sciences,travel rarely,12,no,full time,2,2,10,3,0,2,sin asignar,1,laboratory technician,Yes,4,62.0,986.0,5044.0,4859.0,24,1,4,1,4,3,2
959,881,Yes,female,35,1988,divorced,4,Life Sciences,travel frequently,40,yes,full time,3,1,10,10,7,8,sin asignar,1,research scientist,No,3,96.0,0.0,16612.0,2022.0,19,1,3,4,2,1,2
960,885,No,male,25,1998,ns/nc,1,ns/nc,non travel,6,no,full time,1,1,5,5,0,3,sin asignar,2,sales executive,No,3,87.0,583.0,18154.0,4256.0,12,0,2,3,1,1,4
961,0,No,female,49,1974,ns/nc,3,Technical Degree,travel rarely,1,no,full time,2,2,7,4,0,2,sin asignar,1,research scientist,No,3,36.0,1418.0,10554.0,3580.0,16,1,3,3,1,2,3
962,888,No,male,24,1999,ns/nc,1,Life Sciences,non travel,30,no,full time,2,0,11,5,3,4,sin asignar,1,laboratory technician,No,3,0.0,1269.0,10778.0,4859.0,17,0,2,1,4,4,2
963,893,No,male,38,1985,ns/nc,3,Marketing,travel rarely,14,yes,part time,3,0,3,2,1,2,sales,1,sales representative,No,3,98.0,395.0,12102.0,2899.0,19,1,2,2,2,4,3
964,896,Yes,female,29,1994,ns/nc,3,Medical,travel rarely,1,no,part time,3,6,5,3,0,2,sin asignar,1,sales representative,Yes,3,48.0,341.0,23522.0,4859.0,19,3,2,2,3,3,3
965,902,No,female,43,1980,married,3,Life Sciences,travel frequently,1,yes,part time,2,4,12,5,2,2,sin asignar,2,healthcare representative,No,3,33.0,0.0,21782.0,5562.0,13,1,3,4,4,2,2
966,916,No,male,28,1995,single,4,Medical,travel rarely,8,no,part time,3,1,4,4,0,2,sin asignar,2,sales executive,No,3,98.0,821.0,24252.0,4859.0,14,0,3,1,4,2,3
967,922,Yes,female,20,2003,single,3,ns/nc,travel rarely,3,yes,full time,3,1,2,2,0,2,sin asignar,1,sales representative,No,3,49.0,500.0,22052.0,4859.0,13,0,2,3,3,4,2
968,925,No,female,47,1976,single,4,Life Sciences,non travel,3,yes,full time,3,1,3,3,1,2,sin asignar,1,sales representative,Yes,3,65.0,1454.0,13137.0,4859.0,18,0,2,4,4,1,2
969,0,Yes,female,22,2001,married,1,Life Sciences,travel rarely,4,yes,full time,3,0,4,3,0,2,sin asignar,2,manufacturing director,Yes,3,34.0,617.0,10022.0,4859.0,19,1,3,2,3,1,4
970,930,No,female,28,1995,divorced,3,Medical,non travel,14,yes,full time,2,5,6,2,2,2,sin asignar,1,research scientist,No,3,77.0,995.0,9834.0,2377.0,18,1,3,3,3,2,3
971,0,Yes,male,39,1984,married,3,Medical,non travel,9,yes,full time,2,7,11,2,2,2,research & development,1,laboratory technician,No,4,70.0,1122.0,4303.0,2404.0,21,0,3,4,1,4,1
972,939,No,male,33,1990,single,4,ns/nc,travel rarely,1,no,full time,1,3,11,3,0,2,research & development,1,research scientist,No,3,100.0,1198.0,3339.0,2799.0,11,0,2,3,1,2,3
973,0,No,male,36,1987,single,4,Other,travel rarely,11,yes,part time,6,2,8,6,0,1,research & development,1,research scientist,No,3,65.0,188.0,23293.0,4859.0,18,0,3,2,4,3,3
974,975,No,female,35,1988,ns/nc,3,ns/nc,travel rarely,77,yes,full time,3,1,5,5,1,0,sin asignar,2,sales executive,No,3,86.0,1219.0,6179.0,4859.0,16,0,3,3,3,2,3
975,991,Yes,male,31,1992,single,2,Medical,non travel,14,no,full time,0,0,4,3,1,2,sin asignar,1,research scientist,Yes,4,46.0,335.0,10322.0,4859.0,22,0,2,3,1,1,3
976,995,No,female,33,1990,single,1,Life Sciences,travel rarely,20,no,full time,4,3,5,3,0,2,sin asignar,1,research scientist,No,3,53.0,461.0,17241.0,3452.0,18,0,3,2,4,1,3
977,1001,No,female,27,1996,married,4,ns/nc,non travel,38,no,full time,2,9,4,2,2,2,sin asignar,1,laboratory technician,No,3,37.0,1134.0,12086.0,2811.0,14,1,3,2,2,2,3
978,0,Yes,female,30,1993,married,3,ns/nc,travel rarely,35,yes,full time,2,4,11,5,0,1,sin asignar,1,research scientist,No,3,48.0,138.0,11539.0,4859.0,11,0,3,1,3,2,3
979,0,No,female,24,1999,divorced,1,Medical,non travel,27,no,full time,6,1,5,4,3,2,sin asignar,2,manufacturing director,No,3,41.0,1206.0,24117.0,4377.0,15,2,2,4,3,2,3
980,1010,Yes,male,35,1988,divorced,4,Other,travel rarely,22,no,part time,2,1,5,4,0,2,research & development,1,laboratory technician,Yes,4,39.0,622.0,10074.0,4859.0,24,1,2,3,2,4,1
981,1017,Yes,female,30,1993,ns/nc,3,ns/nc,non travel,8,yes,full time,3,0,4,3,1,2,sin asignar,1,laboratory technician,No,3,60.0,109.0,25725.0,4859.0,17,0,3,2,2,1,3
982,1022,No,male,48,1975,ns/nc,3,ns/nc,travel rarely,9,yes,full time,0,2,19,2,2,2,research & development,2,healthcare representative,No,3,97.0,277.0,13119.0,4240.0,13,0,2,1,3,4,3
983,0,No,female,41,1982,ns/nc,2,Medical,travel rarely,11,no,full time,6,6,8,2,2,1,sin asignar,2,manufacturing director,No,3,42.0,549.0,23371.0,4859.0,14,0,3,4,3,2,3
984,1027,No,female,27,1996,ns/nc,4,ns/nc,non travel,3,yes,full time,2,0,11,3,2,2,research & development,2,manufacturing director,No,3,47.0,1055.0,4658.0,4227.0,18,1,3,1,4,2,3
985,1028,No,male,35,1988,ns/nc,3,Other,travel rarely,16,no,full time,4,1,3,3,1,2,research & development,1,laboratory technician,No,4,45.0,802.0,9541.0,3917.0,20,1,3,2,4,1,2
986,1037,Yes,male,26,1997,single,2,Medical,non travel,46,yes,part time,6,8,11,2,2,2,sin asignar,2,sales executive,No,3,79.0,265.0,21813.0,4969.0,18,0,1,2,1,4,3
987,1044,No,female,33,1990,ns/nc,1,Life Sciences,non travel,12,no,full time,2,0,11,2,2,2,sales,1,sales representative,No,3,0.0,1038.0,21437.0,4859.0,19,0,2,2,4,4,2
988,1053,Yes,male,26,1997,married,3,Life Sciences,non travel,3,yes,full time,2,6,6,3,1,2,sin asignar,1,research scientist,No,3,57.0,342.0,15346.0,2042.0,14,1,3,1,1,2,3
989,0,No,male,38,1985,ns/nc,4,ns/nc,travel frequently,4,no,full time,2,3,8,2,2,2,sin asignar,1,research scientist,No,3,44.0,1186.0,2997.0,2821.0,16,1,3,3,3,1,3
990,1069,No,male,46,1977,ns/nc,4,Medical,non travel,75,yes,part time,0,9,23,2,2,2,sin asignar,5,research director,No,3,40.0,430.0,21445.0,4859.0,17,2,3,4,4,4,3
991,1077,Yes,female,20,2003,single,3,Marketing,non travel,14,yes,part time,3,1,2,2,0,2,sin asignar,1,sales representative,Yes,3,54.0,769.0,17205.0,4859.0,14,0,3,4,4,2,3
992,1084,No,male,30,1993,married,3,Other,non travel,32,no,full time,1,0,7,6,0,2,sin asignar,2,manufacturing director,No,3,85.0,1176.0,9096.0,9957.0,15,1,3,2,1,3,2
993,1094,No,male,27,1996,married,5,ns/nc,non travel,12,no,part time,4,1,3,3,1,2,sin asignar,1,laboratory technician,No,3,87.0,1277.0,5869.0,4859.0,19,3,1,1,3,4,3
994,1096,No,male,55,1968,married,1,ns/nc,non travel,3,yes,full time,4,3,23,3,1,2,sin asignar,3,manufacturing director,No,3,65.0,1091.0,15813.0,4859.0,18,1,3,4,2,2,3
995,1099,No,male,33,1990,ns/nc,3,Life Sciences,travel rarely,8,yes,full time,2,4,11,3,1,2,sin asignar,3,healthcare representative,No,3,34.0,654.0,21214.0,4859.0,15,1,2,4,4,3,3
